"","x"
"4776","z-score"
"4777","frequency"
"4778","z-score"
"4779","frequency"
"4780","z-score"
"4781","frequency"
"4782","z-score"
"4783","frequency"
"4784","z-score"
"4785","frequency"
"4786","z-score"
"4787","frequency"
"4788","z-score"
"4789","frequency"
"4790","z-score"
"4791","frequency"
"4792","z-score"
"4793","frequency"
"4794","z-score"
"4795","frequency"
"4796","z-score"
"4797","frequency"
"4798","z-score"
"4799","frequency"
"4800","z-score"
"4801","frequency"
"4802","z-score"
"4803","frequency"
"4804","z-score"
"4805","frequency"
"4806","z-score"
"4807","frequency"
"4808","z-score"
"4809","frequency"
"4810","z-score"
"4811","frequency"
"4812","z-score"
"4813","frequency"
"4814","z-score"
"4815","frequency"
"4816","z-score"
"4817","frequency"
"4818","z-score"
"4819","frequency"
"4820","z-score"
"4821","frequency"
"4822","z-score"
"4823","frequency"
"4824","z-score"
"4825","frequency"
"4826","z-score"
"4827","frequency"
"4828","z-score"
"4829","frequency"
"4830","z-score"
"4831","frequency"
"4832","z-score"
"4833","frequency"
"4834","z-score"
"4835","frequency"
"4836","z-score"
"4837","frequency"
"4838","z-score"
"4839","frequency"
"4840","z-score"
"4841","frequency"
"4842","z-score"
"4843","frequency"
"4844","z-score"
"4845","frequency"
"4846","z-score"
"4847","frequency"
"4848","z-score"
"4849","frequency"
"4850","z-score"
"4851","frequency"
"4852","z-score"
"4853","frequency"
"4854","z-score"
"4855","frequency"
"4856","z-score"
"4857","frequency"
"4858","z-score"
"4859","frequency"
"4860","z-score"
"4861","frequency"
"4862","z-score"
"4863","frequency"
"4864","z-score"
"4865","frequency"
"4866","z-score"
"4867","frequency"
"4868","z-score"
"4869","frequency"
"4870","z-score"
"4871","frequency"
"4872","z-score"
"4873","frequency"
"4874","z-score"
"4875","frequency"
"4876","z-score"
"4877","frequency"
"4878","z-score"
"4879","frequency"
"4880","z-score"
"4881","frequency"
"4882","z-score"
"4883","frequency"
"4884","z-score"
"4885","frequency"
"4886","z-score"
"4887","frequency"
"4888","z-score"
"4889","frequency"
"4890","z-score"
"4891","frequency"
"4892","z-score"
"4893","frequency"
"4894","z-score"
"4895","frequency"
"4896","z-score"
"4897","frequency"
"4898","z-score"
"4899","frequency"
"4900","z-score"
"4901","frequency"
"4902","z-score"
"4903","frequency"
"4904","z-score"
"4905","frequency"
"4906","z-score"
"4907","frequency"
"4908","z-score"
"4909","frequency"
"4910","z-score"
"4911","frequency"
"4912","z-score"
"4913","frequency"
"4914","z-score"
"4915","frequency"
"4916","z-score"
"4917","frequency"
"4918","z-score"
"4919","frequency"
"4920","z-score"
"4921","frequency"
"4922","z-score"
"4923","frequency"
"4924","z-score"
"4925","frequency"
"4926","z-score"
"4927","frequency"
"4928","z-score"
"4929","frequency"
"4930","z-score"
"4931","frequency"
"4932","z-score"
"4933","frequency"
"4934","z-score"
"4935","frequency"
"4936","z-score"
"4937","frequency"
"4938","z-score"
"4939","frequency"
"4940","z-score"
"4941","frequency"
"4942","z-score"
"4943","frequency"
"4944","z-score"
"4945","frequency"
"4946","z-score"
"4947","frequency"
"4948","z-score"
"4949","frequency"
"4950","z-score"
"4951","frequency"
"4952","z-score"
"4953","frequency"
"4954","z-score"
"4955","frequency"
"4956","z-score"
"4957","frequency"
"4958","z-score"
"4959","frequency"
"4960","z-score"
"4961","frequency"
"4962","z-score"
"4963","frequency"
"4964","z-score"
"4965","frequency"
"4966","z-score"
"4967","frequency"
"4968","z-score"
"4969","frequency"
"4970","z-score"
"4971","frequency"
"4972","z-score"
"4973","frequency"
"4974","z-score"
"4975","frequency"
"4976","z-score"
"4977","frequency"
"4978","z-score"
"4979","frequency"
"4980","z-score"
"4981","frequency"
"4982","z-score"
"4983","frequency"
"4984","z-score"
"4985","frequency"
"4986","z-score"
"4987","frequency"
"4988","z-score"
"4989","frequency"
"4990","z-score"
"4991","frequency"
"4992","z-score"
"4993","frequency"
"4994","z-score"
"4995","frequency"
"4996","z-score"
"4997","frequency"
"4998","z-score"
"4999","frequency"
"5000","z-score"
"5001","frequency"
"5002","z-score"
"5003","frequency"
"5004","z-score"
"5005","frequency"
"5006","z-score"
"5007","frequency"
"5008","z-score"
"5009","frequency"
"5010","z-score"
"5011","frequency"
"5012","z-score"
"5013","frequency"
"5014","z-score"
"5015","frequency"
"5016","z-score"
"5017","frequency"
"5018","z-score"
"5019","frequency"
"5020","z-score"
"5021","frequency"
"5022","z-score"
"5023","frequency"
"5024","z-score"
"5025","frequency"
"5026","z-score"
"5027","frequency"
"5028","z-score"
"5029","frequency"
"5030","z-score"
"5031","frequency"
"5032","z-score"
"5033","frequency"
"5034","z-score"
"5035","frequency"
"5036","z-score"
"5037","frequency"
"5038","z-score"
"5039","frequency"
"5040","z-score"
"5041","frequency"
"5042","z-score"
"5043","frequency"
"5044","z-score"
"5045","frequency"
"5046","z-score"
"5047","frequency"
"5048","z-score"
"5049","frequency"
"5050","z-score"
"5051","frequency"
"5052","z-score"
"5053","frequency"
"5054","z-score"
"5055","frequency"
"5056","z-score"
"5057","frequency"
"5058","z-score"
"5059","frequency"
"5060","z-score"
"5061","frequency"
"5062","z-score"
"5063","frequency"
"5064","z-score"
"5065","frequency"
"5066","z-score"
"5067","frequency"
"5068","z-score"
"5069","frequency"
"5070","z-score"
"5071","frequency"
"5072","z-score"
"5073","frequency"
"5074","z-score"
"5075","frequency"
"5076","z-score"
"5077","frequency"
"5078","z-score"
"5079","frequency"
"5080","z-score"
"5081","frequency"
"5082","z-score"
"5083","frequency"
"5084","z-score"
"5085","frequency"
"5086","z-score"
"5087","frequency"
"5088","z-score"
"5089","frequency"
"5090","z-score"
"5091","frequency"
"5092","z-score"
"5093","frequency"
"5094","z-score"
"5095","frequency"
"5096","z-score"
"5097","frequency"
"5098","z-score"
"5099","frequency"
"5100","z-score"
"5101","frequency"
"5102","z-score"
"5103","frequency"
"5104","z-score"
"5105","frequency"
"5106","z-score"
"5107","frequency"
"5108","z-score"
"5109","frequency"
"5110","z-score"
"5111","frequency"
"5112","z-score"
"5113","frequency"
"5114","z-score"
"5115","frequency"
"5116","z-score"
"5117","frequency"
"5118","z-score"
"5119","frequency"
"5120","z-score"
"5121","frequency"
"5122","z-score"
"5123","frequency"
"5124","z-score"
"5125","frequency"
"5126","z-score"
"5127","frequency"
"5128","z-score"
"5129","frequency"
"5130","z-score"
"5131","frequency"
"5132","z-score"
"5133","frequency"
"5134","z-score"
"5135","frequency"
"5136","z-score"
"5137","frequency"
"5138","z-score"
"5139","frequency"
"5140","z-score"
"5141","frequency"
"5142","z-score"
"5143","frequency"
"5144","z-score"
"5145","frequency"
"5146","z-score"
"5147","frequency"
"5148","z-score"
"5149","frequency"
"5150","z-score"
"5151","frequency"
"5152","z-score"
"5153","frequency"
"5154","z-score"
"5155","frequency"
"5156","z-score"
"5157","frequency"
"5158","z-score"
"5159","frequency"
"5160","z-score"
"5161","frequency"
"5162","z-score"
"5163","frequency"
"5164","z-score"
"5165","frequency"
"5166","z-score"
"5167","frequency"
"5168","z-score"
"5169","frequency"
"5170","z-score"
"5171","frequency"
"5172","z-score"
"5173","frequency"
"5174","z-score"
"5175","frequency"
"5176","z-score"
"5177","frequency"
"5178","z-score"
"5179","frequency"
"5180","z-score"
"5181","frequency"
"5182","z-score"
"5183","frequency"
"5184","z-score"
"5185","frequency"
"5186","z-score"
"5187","frequency"
"5188","z-score"
"5189","frequency"
"5190","z-score"
"5191","frequency"
"5192","z-score"
"5193","frequency"
"5194","z-score"
"5195","frequency"
"5196","z-score"
"5197","frequency"
"5198","z-score"
"5199","frequency"
"5200","z-score"
"5201","frequency"
"5202","z-score"
"5203","frequency"
"5204","z-score"
"5205","frequency"
"5206","z-score"
"5207","frequency"
"5208","z-score"
"5209","frequency"
"5210","z-score"
"5211","frequency"
"5212","z-score"
"5213","frequency"
"5214","z-score"
"5215","frequency"
"5216","z-score"
"5217","frequency"
"5218","z-score"
"5219","frequency"
"5220","z-score"
"5221","frequency"
"5222","z-score"
"5223","frequency"
"5224","z-score"
"5225","frequency"
"5226","z-score"
"5227","frequency"
"5228","z-score"
"5229","frequency"
"5230","z-score"
"5231","frequency"
"5232","z-score"
"5233","frequency"
"5234","z-score"
"5235","frequency"
"5236","z-score"
"5237","frequency"
"5238","z-score"
"5239","frequency"
"5240","z-score"
"5241","frequency"
"5242","z-score"
"5243","frequency"
"5244","z-score"
"5245","frequency"
"5246","z-score"
"5247","frequency"
"5248","z-score"
"5249","frequency"
"5250","z-score"
"5251","frequency"
"5252","z-score"
"5253","frequency"
"5254","z-score"
"5255","frequency"
"5256","z-score"
"5257","frequency"
"5258","z-score"
"5259","frequency"
"5260","z-score"
"5261","frequency"
"5262","z-score"
"5263","frequency"
"5264","z-score"
"5265","frequency"
"5266","z-score"
"5267","frequency"
"5268","z-score"
"5269","frequency"
"5270","z-score"
"5271","frequency"
"5272","z-score"
"5273","frequency"
"5274","z-score"
"5275","frequency"
"5276","z-score"
"5277","frequency"
"5278","z-score"
"5279","frequency"
"5280","z-score"
"5281","frequency"
"5282","z-score"
"5283","frequency"
"5284","z-score"
"5285","frequency"
"5286","z-score"
"5287","frequency"
"5288","z-score"
"5289","frequency"
"5290","z-score"
"5291","frequency"
"5292","z-score"
"5293","frequency"
"5294","z-score"
"5295","frequency"
"5296","z-score"
"5297","frequency"
"5298","z-score"
"5299","frequency"
"5300","z-score"
"5301","frequency"
"5302","z-score"
"5303","frequency"
"5304","z-score"
"5305","frequency"
"5306","z-score"
"5307","frequency"
"5308","z-score"
"5309","frequency"
"5310","z-score"
"5311","frequency"
"5312","z-score"
"5313","frequency"
"5314","z-score"
"5315","frequency"
"5316","z-score"
"5317","frequency"
"5318","z-score"
"5319","frequency"
"5320","z-score"
"5321","frequency"
"5322","z-score"
"5323","frequency"
"5324","z-score"
"5325","frequency"
"5326","z-score"
"5327","frequency"
"5328","z-score"
"5329","frequency"
"5330","z-score"
"5331","frequency"
"5332","z-score"
"5333","frequency"
"5334","z-score"
"5335","frequency"
"5336","z-score"
"5337","frequency"
"5338","z-score"
"5339","frequency"
"5340","z-score"
"5341","frequency"
"5342","z-score"
"5343","frequency"
"5344","z-score"
"5345","frequency"
"5346","z-score"
"5347","frequency"
"5348","z-score"
"5349","frequency"
"5350","z-score"
"5351","frequency"
"5352","z-score"
"5353","frequency"
"5354","z-score"
"5355","frequency"
"5356","z-score"
"5357","frequency"
"5358","z-score"
"5359","frequency"
"5360","z-score"
"5361","frequency"
"5362","z-score"
"5363","frequency"
"5364","z-score"
"5365","frequency"
"5366","z-score"
"5367","frequency"
"5368","z-score"
"5369","frequency"
"5370","z-score"
"5371","frequency"
"5372","z-score"
"5373","frequency"
"5374","z-score"
"5375","frequency"
"5376","z-score"
"5377","frequency"
"5378","z-score"
"5379","frequency"
"5380","z-score"
"5381","frequency"
"5382","z-score"
"5383","frequency"
"5384","z-score"
"5385","frequency"
"5386","z-score"
"5387","frequency"
"5388","z-score"
"5389","frequency"
"5390","z-score"
"5391","frequency"
"5392","z-score"
"5393","frequency"
"5394","z-score"
"5395","frequency"
"5396","z-score"
"5397","frequency"
"5398","z-score"
"5399","frequency"
"5400","z-score"
"5401","frequency"
"5402","z-score"
"5403","frequency"
"5404","z-score"
"5405","frequency"
"5406","z-score"
"5407","frequency"
"5408","z-score"
"5409","frequency"
"5410","z-score"
"5411","frequency"
"5412","z-score"
"5413","frequency"
"5414","z-score"
"5415","frequency"
"5416","z-score"
"5417","frequency"
"5418","z-score"
"5419","frequency"
"5420","z-score"
"5421","frequency"
"5422","z-score"
"5423","frequency"
"5424","z-score"
"5425","frequency"
"5426","z-score"
"5427","frequency"
"5428","z-score"
"5429","frequency"
"5430","z-score"
"5431","frequency"
"5432","z-score"
"5433","frequency"
"5434","z-score"
"5435","frequency"
"5436","z-score"
"5437","frequency"
"5438","z-score"
"5439","frequency"
"5440","z-score"
"5441","frequency"
"5442","z-score"
"5443","frequency"
"5444","z-score"
"5445","frequency"
"5446","z-score"
"5447","frequency"
"5448","z-score"
"5449","frequency"
"5450","z-score"
"5451","frequency"
"5452","z-score"
"5453","frequency"
"5454","z-score"
"5455","frequency"
"5456","z-score"
"5457","frequency"
"5458","z-score"
"5459","frequency"
"5460","z-score"
"5461","frequency"
"5462","z-score"
"5463","frequency"
"5464","z-score"
"5465","frequency"
"5466","z-score"
"5467","frequency"
"5468","z-score"
"5469","frequency"
"5470","z-score"
"5471","frequency"
"5472","z-score"
"5473","frequency"
"5474","z-score"
"5475","frequency"
"5476","z-score"
"5477","frequency"
"5478","z-score"
"5479","frequency"
"5480","z-score"
"5481","frequency"
"5482","z-score"
"5483","frequency"
"5484","z-score"
"5485","frequency"
"5486","z-score"
"5487","frequency"
"5488","z-score"
"5489","frequency"
"5490","z-score"
"5491","frequency"
"5492","z-score"
"5493","frequency"
"5494","z-score"
"5495","frequency"
"5496","z-score"
"5497","frequency"
"5498","z-score"
"5499","frequency"
"5500","z-score"
"5501","frequency"
"5502","z-score"
"5503","frequency"
"5504","z-score"
"5505","frequency"
"5506","z-score"
"5507","frequency"
"5508","z-score"
"5509","frequency"
"5510","z-score"
"5511","frequency"
"5512","z-score"
"5513","frequency"
"5514","z-score"
"5515","frequency"
"5516","z-score"
"5517","frequency"
"5518","z-score"
"5519","frequency"
"5520","z-score"
"5521","frequency"
"5522","z-score"
"5523","frequency"
"5524","z-score"
"5525","frequency"
"5526","z-score"
"5527","frequency"
"5528","z-score"
"5529","frequency"
"5530","z-score"
"5531","frequency"
"5532","z-score"
"5533","frequency"
"5534","z-score"
"5535","frequency"
"5536","z-score"
"5537","frequency"
"5538","z-score"
"5539","frequency"
"5540","z-score"
"5541","frequency"
"5542","z-score"
"5543","frequency"
"5544","z-score"
"5545","frequency"
"5546","z-score"
"5547","frequency"
"5548","z-score"
"5549","frequency"
"5550","z-score"
"5551","frequency"
"5552","z-score"
"5553","frequency"
"5554","z-score"
"5555","frequency"
"5556","z-score"
"5557","frequency"
"5558","z-score"
"5559","frequency"
"5560","z-score"
"5561","frequency"
"5562","z-score"
"5563","frequency"
"5564","z-score"
"5565","frequency"
"5566","z-score"
"5567","frequency"
"5568","z-score"
"5569","frequency"
"5570","z-score"
"5571","frequency"
"5572","z-score"
"5573","frequency"
"5574","z-score"
"5575","frequency"
"5576","z-score"
"5577","frequency"
"5578","z-score"
"5579","frequency"
"5580","z-score"
"5581","frequency"
"5582","z-score"
"5583","frequency"
"5584","z-score"
"5585","frequency"
"5586","z-score"
"5587","frequency"
"5588","z-score"
"5589","frequency"
"5590","z-score"
"5591","frequency"
"5592","z-score"
"5593","frequency"
"5594","z-score"
"5595","frequency"
"5596","z-score"
"5597","frequency"
"5598","z-score"
"5599","frequency"
"5600","z-score"
"5601","frequency"
"5602","z-score"
"5603","frequency"
"5604","z-score"
"5605","frequency"
"5606","z-score"
"5607","frequency"
"5608","z-score"
"5609","frequency"
"5610","z-score"
"5611","frequency"
"5612","z-score"
"5613","frequency"
"5614","z-score"
"5615","frequency"
"5616","z-score"
"5617","frequency"
"5618","z-score"
"5619","frequency"
"5620","z-score"
"5621","frequency"
"5622","z-score"
"5623","frequency"
"5624","z-score"
"5625","frequency"
"5626","z-score"
"5627","frequency"
"5628","z-score"
"5629","frequency"
"5630","z-score"
"5631","frequency"
"5632","z-score"
"5633","frequency"
"5634","z-score"
"5635","frequency"
"5636","z-score"
"5637","frequency"
"5638","z-score"
"5639","frequency"
"5640","z-score"
"5641","frequency"
"5642","z-score"
"5643","frequency"
"5644","z-score"
"5645","frequency"
"5646","z-score"
"5647","frequency"
"5648","z-score"
"5649","frequency"
"5650","z-score"
"5651","frequency"
"5652","z-score"
"5653","frequency"
"5654","z-score"
"5655","frequency"
"5656","z-score"
"5657","frequency"
"5658","z-score"
"5659","frequency"
"5660","z-score"
"5661","frequency"
"5662","z-score"
"5663","frequency"
"5664","z-score"
"5665","frequency"
"5666","z-score"
"5667","frequency"
"5668","z-score"
"5669","frequency"
"5670","z-score"
"5671","frequency"
"5672","z-score"
"5673","frequency"
"5674","z-score"
"5675","frequency"
"5676","z-score"
"5677","frequency"
"5678","z-score"
"5679","frequency"
"5680","z-score"
"5681","frequency"
"5682","z-score"
"5683","frequency"
"5684","z-score"
"5685","frequency"
"5686","z-score"
"5687","frequency"
"5688","z-score"
"5689","frequency"
"5690","z-score"
"5691","frequency"
"5692","z-score"
"5693","frequency"
"5694","z-score"
"5695","frequency"
"5696","z-score"
"5697","frequency"
"5698","z-score"
"5699","frequency"
"5700","z-score"
"5701","frequency"
"5702","z-score"
"5703","frequency"
"5704","z-score"
"5705","frequency"
"5706","z-score"
"5707","frequency"
"5708","z-score"
"5709","frequency"
"5710","z-score"
"5711","frequency"
"5712","z-score"
"5713","frequency"
"5714","z-score"
"5715","frequency"
"5716","z-score"
"5717","frequency"
"5718","z-score"
"5719","frequency"
"5720","z-score"
"5721","frequency"
"5722","z-score"
"5723","frequency"
"5724","z-score"
"5725","frequency"
"5726","z-score"
"5727","frequency"
"5728","z-score"
"5729","frequency"
"5730","z-score"
"5731","frequency"
"5732","z-score"
"5733","frequency"
"5734","z-score"
"5735","frequency"
"5736","z-score"
"5737","frequency"
"5738","z-score"
"5739","frequency"
"5740","z-score"
"5741","frequency"
"5742","z-score"
"5743","frequency"
"5744","z-score"
"5745","frequency"
"5746","z-score"
"5747","frequency"
"5748","z-score"
"5749","frequency"
"5750","z-score"
"5751","frequency"
"5752","z-score"
"5753","frequency"
"5754","z-score"
"5755","frequency"
"5756","z-score"
"5757","frequency"
"5758","z-score"
"5759","frequency"
"5760","z-score"
"5761","frequency"
"5762","z-score"
"5763","frequency"
"5764","z-score"
"5765","frequency"
"5766","z-score"
"5767","frequency"
"5768","z-score"
"5769","frequency"
"5770","z-score"
"5771","frequency"
"5772","z-score"
"5773","frequency"
"5774","z-score"
"5775","frequency"
"5776","z-score"
"5777","frequency"
"5778","z-score"
"5779","frequency"
"5780","z-score"
"5781","frequency"
"5782","z-score"
"5783","frequency"
"5784","z-score"
"5785","frequency"
"5786","z-score"
"5787","frequency"
"5788","z-score"
"5789","frequency"
"5790","z-score"
"5791","frequency"
"5792","z-score"
"5793","frequency"
"5794","z-score"
"5795","frequency"
"5796","z-score"
"5797","frequency"
"5798","z-score"
"5799","frequency"
"5800","z-score"
"5801","frequency"
"5802","z-score"
"5803","frequency"
"5804","z-score"
"5805","frequency"
"5806","z-score"
"5807","frequency"
"5808","z-score"
"5809","frequency"
"5810","z-score"
"5811","frequency"
"5812","z-score"
"5813","frequency"
"5814","z-score"
"5815","frequency"
"5816","z-score"
"5817","frequency"
"5818","z-score"
"5819","frequency"
"5820","z-score"
"5821","frequency"
"5822","z-score"
"5823","frequency"
"5824","z-score"
"5825","frequency"
"5826","z-score"
"5827","frequency"
"5828","z-score"
"5829","frequency"
"5830","z-score"
"5831","frequency"
"5832","z-score"
"5833","frequency"
"5834","z-score"
"5835","frequency"
"5836","z-score"
"5837","frequency"
"5838","z-score"
"5839","frequency"
"5840","z-score"
"5841","frequency"
"5842","z-score"
"5843","frequency"
"5844","z-score"
"5845","frequency"
"5846","z-score"
"5847","frequency"
"5848","z-score"
"5849","frequency"
"5850","z-score"
"5851","frequency"
"5852","z-score"
"5853","frequency"
"5854","z-score"
"5855","frequency"
"5856","z-score"
"5857","frequency"
"5858","z-score"
"5859","frequency"
"5860","z-score"
"5861","frequency"
"5862","z-score"
"5863","frequency"
"5864","z-score"
"5865","frequency"
"5866","z-score"
"5867","frequency"
"5868","z-score"
"5869","frequency"
"5870","z-score"
"5871","frequency"
"5872","z-score"
"5873","frequency"
"5874","z-score"
"5875","frequency"
"5876","z-score"
"5877","frequency"
"5878","z-score"
"5879","frequency"
"5880","z-score"
"5881","frequency"
"5882","z-score"
"5883","frequency"
"5884","z-score"
"5885","frequency"
"5886","z-score"
"5887","frequency"
"5888","z-score"
"5889","frequency"
"5890","z-score"
"5891","frequency"
"5892","z-score"
"5893","frequency"
"5894","z-score"
"5895","frequency"
"5896","z-score"
"5897","frequency"
"5898","z-score"
"5899","frequency"
"5900","z-score"
"5901","frequency"
"5902","z-score"
"5903","frequency"
"5904","z-score"
"5905","frequency"
"5906","z-score"
"5907","frequency"
"5908","z-score"
"5909","frequency"
"5910","z-score"
"5911","frequency"
"5912","z-score"
"5913","frequency"
"5914","z-score"
"5915","frequency"
"5916","z-score"
"5917","frequency"
"5918","z-score"
"5919","frequency"
"5920","z-score"
"5921","frequency"
"5922","z-score"
"5923","frequency"
"5924","z-score"
"5925","frequency"
"5926","z-score"
"5927","frequency"
"5928","z-score"
"5929","frequency"
"5930","z-score"
"5931","frequency"
"5932","z-score"
"5933","frequency"
"5934","z-score"
"5935","frequency"
"5936","z-score"
"5937","frequency"
"5938","z-score"
"5939","frequency"
"5940","z-score"
"5941","frequency"
"5942","z-score"
"5943","frequency"
"5944","z-score"
"5945","frequency"
"5946","z-score"
"5947","frequency"
"5948","z-score"
"5949","frequency"
"5950","z-score"
"5951","frequency"
"5952","z-score"
"5953","frequency"
"5954","z-score"
"5955","frequency"
"5956","z-score"
"5957","frequency"
"5958","z-score"
"5959","frequency"
"5960","z-score"
"5961","frequency"
"5962","z-score"
"5963","frequency"
"5964","z-score"
"5965","frequency"
"5966","z-score"
"5967","frequency"
"5968","z-score"
"5969","frequency"
"5970","z-score"
"5971","frequency"
"5972","z-score"
"5973","frequency"
"5974","z-score"
"5975","frequency"
"5976","z-score"
"5977","frequency"
"5978","z-score"
"5979","frequency"
"5980","z-score"
"5981","frequency"
"5982","z-score"
"5983","frequency"
"5984","z-score"
"5985","frequency"
"5986","z-score"
"5987","frequency"
"5988","z-score"
"5989","frequency"
"5990","z-score"
"5991","frequency"
"5992","z-score"
"5993","frequency"
"5994","z-score"
"5995","frequency"
"5996","z-score"
"5997","frequency"
"5998","z-score"
"5999","frequency"
"6000","z-score"
"6001","frequency"
"6002","z-score"
"6003","frequency"
"6004","z-score"
"6005","frequency"
"6006","z-score"
"6007","frequency"
"6008","z-score"
"6009","frequency"
"6010","z-score"
"6011","frequency"
"6012","z-score"
"6013","frequency"
"6014","z-score"
"6015","frequency"
"6016","z-score"
"6017","frequency"
"6018","z-score"
"6019","frequency"
"6020","z-score"
"6021","frequency"
"6022","z-score"
"6023","frequency"
"6024","z-score"
"6025","frequency"
"6026","z-score"
"6027","frequency"
"6028","z-score"
"6029","frequency"
"6030","z-score"
"6031","frequency"
"6032","z-score"
"6033","frequency"
"6034","z-score"
"6035","frequency"
"6036","z-score"
"6037","frequency"
"6038","z-score"
"6039","frequency"
"6040","z-score"
"6041","frequency"
"6042","z-score"
"6043","frequency"
"6044","z-score"
"6045","frequency"
"6046","z-score"
"6047","frequency"
"6048","z-score"
"6049","frequency"
"6050","z-score"
"6051","frequency"
"6052","z-score"
"6053","frequency"
"6054","z-score"
"6055","frequency"
"6056","z-score"
"6057","frequency"
"6058","z-score"
"6059","frequency"
"6060","z-score"
"6061","frequency"
"6062","z-score"
"6063","frequency"
"6064","z-score"
"6065","frequency"
"6066","z-score"
"6067","frequency"
"6068","z-score"
"6069","frequency"
"6070","z-score"
"6071","frequency"
"6072","z-score"
"6073","frequency"
"6074","z-score"
"6075","frequency"
"6076","z-score"
"6077","frequency"
"6078","z-score"
"6079","frequency"
"6080","z-score"
"6081","frequency"
"6082","z-score"
"6083","frequency"
"6084","z-score"
"6085","frequency"
"6086","z-score"
"6087","frequency"
"6088","z-score"
"6089","frequency"
"6090","z-score"
"6091","frequency"
"6092","z-score"
"6093","frequency"
"6094","z-score"
"6095","frequency"
"6096","z-score"
"6097","frequency"
"6098","z-score"
"6099","frequency"
"6100","z-score"
"6101","frequency"
"6102","z-score"
"6103","frequency"
"6104","z-score"
"6105","frequency"
"6106","z-score"
"6107","frequency"
"6108","z-score"
"6109","frequency"
"6110","z-score"
"6111","frequency"
"6112","z-score"
"6113","frequency"
"6114","z-score"
"6115","frequency"
"6116","z-score"
"6117","frequency"
"6118","z-score"
"6119","frequency"
"6120","z-score"
"6121","frequency"
"6122","z-score"
"6123","frequency"
"6124","z-score"
"6125","frequency"
"6126","z-score"
"6127","frequency"
"6128","z-score"
"6129","frequency"
"6130","z-score"
"6131","frequency"
"6132","z-score"
"6133","frequency"
"6134","z-score"
"6135","frequency"
"6136","z-score"
"6137","frequency"
"6138","z-score"
"6139","frequency"
"6140","z-score"
"6141","frequency"
"6142","z-score"
"6143","frequency"
"6144","z-score"
"6145","frequency"
"6146","z-score"
"6147","frequency"
"6148","z-score"
"6149","frequency"
"6150","z-score"
"6151","frequency"
"6152","z-score"
"6153","frequency"
"6154","z-score"
"6155","frequency"
"6156","z-score"
"6157","frequency"
"6158","z-score"
"6159","frequency"
"6160","z-score"
"6161","frequency"
"6162","z-score"
"6163","frequency"
"6164","z-score"
"6165","frequency"
"6166","z-score"
"6167","frequency"
"6168","z-score"
"6169","frequency"
"6170","z-score"
"6171","frequency"
"6172","z-score"
"6173","frequency"
"6174","z-score"
"6175","frequency"
"6176","z-score"
"6177","frequency"
"6178","z-score"
"6179","frequency"
"6180","z-score"
"6181","frequency"
"6182","z-score"
"6183","frequency"
"6184","z-score"
"6185","frequency"
"6186","z-score"
"6187","frequency"
"6188","z-score"
"6189","frequency"
"6190","z-score"
"6191","frequency"
"6192","z-score"
"6193","frequency"
"6194","z-score"
"6195","frequency"
"6196","z-score"
"6197","frequency"
"6198","z-score"
"6199","frequency"
"6200","z-score"
"6201","frequency"
"6202","z-score"
"6203","frequency"
"6204","z-score"
"6205","frequency"
"6206","z-score"
"6207","frequency"
"6208","z-score"
"6209","frequency"
"6210","z-score"
"6211","frequency"
"6212","z-score"
"6213","frequency"
"6214","z-score"
"6215","frequency"
"6216","z-score"
"6217","frequency"
"6218","z-score"
"6219","frequency"
"6220","z-score"
