"","Diodorus","Herodotus","Plutarch","Polybius","Thucydides","-SUM-"
"-SUM-",12,7,10,14,5,48
"Diodorus",20,2,0,6,1,9
"Herodotus",1,27,2,2,3,8
"Plutarch",3,4,17,8,0,15
"Polybius",0,4,3,32,0,7
"Thucydides",1,10,2,2,20,15
"-SUM-",5,20,7,18,4,54
"Diodorus",15,2,1,6,2,11
"Herodotus",2,32,0,4,4,10
"Plutarch",2,6,14,4,4,16
"Polybius",3,1,2,33,0,6
"Thucydides",1,7,2,5,18,15
"-SUM-",8,16,5,19,10,58
"Diodorus",21,2,0,8,1,11
"Herodotus",2,19,1,3,4,10
"Plutarch",3,3,24,5,2,13
"Polybius",3,1,1,33,2,7
"Thucydides",1,7,3,2,19,13
"-SUM-",9,13,5,18,9,54
"Diodorus",16,2,0,10,1,13
"Herodotus",2,27,2,0,5,9
"Plutarch",4,4,24,4,3,15
"Polybius",1,1,2,23,2,6
"Thucydides",2,8,5,5,17,20
"-SUM-",9,15,9,19,11,63
"Diodorus",21,1,1,13,0,15
"Herodotus",0,31,1,1,2,4
"Plutarch",2,0,21,5,2,9
"Polybius",5,1,2,30,0,8
"Thucydides",2,10,1,4,14,17
"-SUM-",9,12,5,23,4,53
"Diodorus",19,3,1,12,0,16
"Herodotus",2,22,1,4,2,9
"Plutarch",0,1,20,6,5,12
"Polybius",2,3,3,34,0,8
"Thucydides",1,8,5,3,13,17
"-SUM-",5,15,10,25,7,62
"Diodorus",24,2,0,16,1,19
"Herodotus",1,36,2,1,4,8
"Plutarch",4,2,17,6,3,15
"Polybius",1,0,1,25,0,2
"Thucydides",0,6,1,2,15,9
"-SUM-",6,10,4,25,8,53
"Diodorus",24,2,2,10,1,15
"Herodotus",1,24,3,1,4,9
"Plutarch",2,3,27,5,2,12
"Polybius",2,0,3,29,0,5
"Thucydides",1,5,3,2,14,11
"-SUM-",6,10,11,18,7,52
"Diodorus",19,2,0,6,0,8
"Herodotus",1,32,0,1,2,4
"Plutarch",0,2,22,3,5,10
"Polybius",3,0,2,32,1,6
"Thucydides",2,5,1,7,22,15
"-SUM-",6,9,3,17,8,43
"Diodorus",19,4,1,8,2,15
"Herodotus",1,29,3,0,6,10
"Plutarch",0,4,18,6,4,14
"Polybius",3,1,4,26,2,10
"Thucydides",3,4,2,5,15,14
"-SUM-",7,13,10,19,14,63
"Diodorus",25,1,0,12,1,14
"Herodotus",4,21,1,1,3,9
"Plutarch",0,3,26,6,5,14
"Polybius",3,2,0,23,1,6
"Thucydides",0,9,1,5,17,15
"-SUM-",7,15,2,24,10,58
"Diodorus",24,3,1,10,1,15
"Herodotus",2,25,2,0,2,6
"Plutarch",1,1,20,3,7,12
"Polybius",2,0,3,28,1,6
"Thucydides",1,12,1,4,16,18
"-SUM-",6,16,7,17,11,57
"Diodorus",19,0,1,11,0,12
"Herodotus",2,31,1,0,3,6
"Plutarch",3,2,22,8,6,19
"Polybius",2,2,1,24,0,5
"Thucydides",3,1,4,1,23,9
"-SUM-",10,5,7,20,9,51
"Diodorus",16,0,1,15,0,16
"Herodotus",3,27,0,4,3,10
"Plutarch",1,3,23,5,3,12
"Polybius",1,2,1,23,2,6
"Thucydides",3,10,1,3,20,17
"-SUM-",8,15,3,27,8,61
"Diodorus",19,0,0,15,1,16
"Herodotus",2,31,1,2,3,8
"Plutarch",2,6,16,2,2,12
"Polybius",1,0,1,29,0,2
"Thucydides",1,10,3,4,19,18
"-SUM-",6,16,5,23,6,56
"Diodorus",24,2,1,8,0,11
"Herodotus",2,28,1,2,7,12
"Plutarch",2,3,20,4,2,11
"Polybius",5,0,1,28,1,7
"Thucydides",2,6,3,3,15,14
"-SUM-",11,11,6,17,10,55
"Diodorus",20,1,2,16,0,19
"Herodotus",0,27,1,3,5,9
"Plutarch",4,6,14,9,4,23
"Polybius",0,2,2,26,0,4
"Thucydides",2,4,2,4,16,12
"-SUM-",6,13,7,32,9,67
"Diodorus",24,1,1,9,1,12
"Herodotus",3,28,0,0,5,8
"Plutarch",6,4,11,5,2,17
"Polybius",6,1,0,29,2,9
"Thucydides",0,3,2,8,19,13
"-SUM-",15,9,3,22,10,59
"Diodorus",26,3,2,8,2,15
"Herodotus",2,20,4,4,0,10
"Plutarch",2,4,22,8,4,18
"Polybius",2,1,2,22,3,8
"Thucydides",1,7,4,3,14,15
"-SUM-",7,15,12,23,9,66
"Diodorus",20,2,1,10,1,14
"Herodotus",0,23,2,2,4,8
"Plutarch",2,1,18,3,3,9
"Polybius",1,2,0,33,1,4
"Thucydides",2,8,3,6,22,19
"-SUM-",5,13,6,21,9,54
"Diodorus",20,1,1,7,0,9
"Herodotus",0,31,1,2,3,6
"Plutarch",0,4,19,5,2,11
"Polybius",2,2,1,25,1,6
"Thucydides",1,12,3,5,22,21
"-SUM-",3,19,6,19,6,53
"Diodorus",28,0,0,9,1,10
"Herodotus",0,27,2,2,1,5
"Plutarch",3,5,12,3,4,15
"Polybius",1,3,1,34,1,6
"Thucydides",0,8,3,5,17,16
"-SUM-",4,16,6,19,7,52
"Diodorus",24,1,1,10,1,13
"Herodotus",2,26,0,2,0,4
"Plutarch",1,2,18,5,3,11
"Polybius",3,1,0,29,0,4
"Thucydides",3,6,1,3,28,13
"-SUM-",9,10,2,20,4,45
"Diodorus",21,5,1,13,1,20
"Herodotus",2,25,0,0,5,7
"Plutarch",3,3,17,5,4,15
"Polybius",1,1,0,30,1,3
"Thucydides",2,8,4,2,16,16
"-SUM-",8,17,5,20,11,61
"Diodorus",21,4,0,12,0,16
"Herodotus",1,27,1,2,0,4
"Plutarch",1,1,21,6,5,13
"Polybius",2,0,1,34,0,3
"Thucydides",2,8,2,2,17,14
"-SUM-",6,13,4,22,5,50
"Diodorus",17,2,2,5,0,9
"Herodotus",1,33,0,6,5,12
"Plutarch",3,0,24,2,2,7
"Polybius",3,0,1,23,0,4
"Thucydides",3,12,3,5,18,23
"-SUM-",10,14,6,18,7,55
"Diodorus",19,2,1,12,0,15
"Herodotus",1,30,1,2,2,6
"Plutarch",0,1,13,11,5,17
"Polybius",3,0,1,33,0,4
"Thucydides",1,7,1,4,20,13
"-SUM-",5,10,4,29,7,55
"Diodorus",25,1,2,9,2,14
"Herodotus",2,27,1,0,7,10
"Plutarch",4,3,16,9,2,18
"Polybius",3,0,0,24,0,3
"Thucydides",1,5,3,6,18,15
"-SUM-",10,9,6,24,11,60
"Diodorus",20,1,2,10,0,13
"Herodotus",1,22,1,1,4,7
"Plutarch",4,3,11,3,5,15
"Polybius",5,0,2,29,0,7
"Thucydides",1,13,7,3,22,24
"-SUM-",11,17,12,17,9,66
"Diodorus",16,3,1,6,1,11
"Herodotus",0,25,1,2,3,6
"Plutarch",3,6,18,3,6,18
"Polybius",2,0,0,30,0,2
"Thucydides",2,13,5,4,20,24
"-SUM-",7,22,7,15,10,61
"Diodorus",28,2,0,7,1,10
"Herodotus",0,30,1,4,4,9
"Plutarch",1,1,21,6,1,9
"Polybius",6,0,1,20,1,8
"Thucydides",1,5,3,3,23,12
"-SUM-",8,8,5,20,7,48
"Diodorus",28,1,1,18,0,20
"Herodotus",3,30,1,0,1,5
"Plutarch",3,0,18,5,2,10
"Polybius",5,0,2,23,1,8
"Thucydides",1,5,2,4,16,12
"-SUM-",12,6,6,27,4,55
"Diodorus",25,0,0,15,1,16
"Herodotus",2,25,2,2,6,12
"Plutarch",2,4,18,4,2,12
"Polybius",3,1,0,31,0,4
"Thucydides",0,6,4,2,15,12
"-SUM-",7,11,6,23,9,56
"Diodorus",18,1,1,9,0,11
"Herodotus",0,25,1,3,3,7
"Plutarch",3,4,22,9,2,18
"Polybius",2,0,0,34,0,2
"Thucydides",1,12,1,2,17,16
"-SUM-",6,17,3,23,5,54
"Diodorus",18,1,1,7,0,9
"Herodotus",1,26,4,3,4,12
"Plutarch",5,1,14,7,3,16
"Polybius",2,2,0,33,1,5
"Thucydides",3,10,2,3,19,18
"-SUM-",11,14,7,20,8,60
"Diodorus",21,3,0,10,0,13
"Herodotus",2,30,2,2,1,7
"Plutarch",3,2,23,4,3,12
"Polybius",5,1,0,23,0,6
"Thucydides",1,5,3,4,22,13
"-SUM-",11,11,5,20,4,51
"Diodorus",13,0,0,12,1,13
"Herodotus",2,22,2,1,3,8
"Plutarch",4,4,28,3,4,15
"Polybius",4,2,1,29,1,8
"Thucydides",1,6,4,2,21,13
"-SUM-",11,12,7,18,9,57
"Diodorus",20,1,1,10,2,14
"Herodotus",1,29,2,1,3,7
"Plutarch",3,0,18,7,2,12
"Polybius",1,0,3,28,1,5
"Thucydides",2,4,4,5,22,15
"-SUM-",7,5,10,23,8,53
"Diodorus",19,0,2,14,1,17
"Herodotus",2,24,1,2,1,6
"Plutarch",3,4,20,3,5,15
"Polybius",1,2,2,29,0,5
"Thucydides",1,5,9,4,16,19
"-SUM-",7,11,14,23,7,62
"Diodorus",16,0,2,11,0,13
"Herodotus",2,26,2,1,3,8
"Plutarch",2,2,21,15,3,22
"Polybius",4,1,1,28,0,6
"Thucydides",1,4,2,1,22,8
"-SUM-",9,7,7,28,6,57
"Diodorus",28,0,2,6,0,8
"Herodotus",1,26,2,3,4,10
"Plutarch",3,3,18,4,4,14
"Polybius",5,1,0,38,1,7
"Thucydides",1,4,5,3,8,13
"-SUM-",10,8,9,16,9,52
"Diodorus",16,0,2,7,0,9
"Herodotus",0,24,1,2,3,6
"Plutarch",4,6,22,6,6,22
"Polybius",3,0,1,31,1,5
"Thucydides",2,5,2,3,23,12
"-SUM-",9,11,6,18,10,54
"Diodorus",28,2,3,9,1,15
"Herodotus",2,17,0,2,2,6
"Plutarch",4,3,26,6,4,17
"Polybius",0,0,0,23,0,0
"Thucydides",1,12,2,5,18,20
"-SUM-",7,17,5,22,7,58
"Diodorus",27,0,1,9,0,10
"Herodotus",0,30,2,3,2,7
"Plutarch",1,2,18,8,4,15
"Polybius",3,1,1,32,0,5
"Thucydides",2,3,4,0,17,9
"-SUM-",6,6,8,20,6,46
"Diodorus",23,1,1,7,0,9
"Herodotus",1,28,2,1,2,6
"Plutarch",1,3,22,5,4,13
"Polybius",3,2,2,19,1,8
"Thucydides",1,4,6,5,26,16
"-SUM-",6,10,11,18,7,52
"Diodorus",27,1,0,6,2,9
"Herodotus",0,30,2,2,4,8
"Plutarch",3,2,19,5,4,14
"Polybius",2,2,2,27,0,6
"Thucydides",0,2,1,5,22,8
"-SUM-",5,7,5,18,10,45
"Diodorus",19,1,1,9,1,12
"Herodotus",1,26,2,1,6,10
"Plutarch",1,1,21,6,5,13
"Polybius",2,3,3,31,0,8
"Thucydides",0,8,2,5,15,15
"-SUM-",4,13,8,21,12,58
"Diodorus",20,2,0,19,0,21
"Herodotus",1,24,0,2,2,5
"Plutarch",2,3,16,5,3,13
"Polybius",1,1,1,35,1,4
"Thucydides",3,6,3,3,17,15
"-SUM-",7,12,4,29,6,58
"Diodorus",20,1,2,8,0,11
"Herodotus",2,28,1,2,6,11
"Plutarch",0,4,19,4,2,10
"Polybius",0,2,1,30,1,4
"Thucydides",4,8,2,3,20,17
"-SUM-",6,15,6,17,9,53
"Diodorus",29,1,1,8,0,10
"Herodotus",1,26,1,3,7,12
"Plutarch",2,5,10,6,3,16
"Polybius",1,2,3,26,0,6
"Thucydides",2,11,4,5,13,22
"-SUM-",6,19,9,22,10,66
"Diodorus",20,1,1,10,0,12
"Herodotus",1,25,1,2,3,7
"Plutarch",6,2,19,7,5,20
"Polybius",4,3,0,21,0,7
"Thucydides",1,9,3,5,21,18
"-SUM-",12,15,5,24,8,64
"Diodorus",29,0,0,15,1,16
"Herodotus",2,23,1,1,5,9
"Plutarch",1,3,19,6,3,13
"Polybius",0,0,1,27,0,1
"Thucydides",1,8,2,4,18,15
"-SUM-",4,11,4,26,9,54
"Diodorus",25,2,2,10,0,14
"Herodotus",1,25,0,3,3,7
"Plutarch",2,4,17,5,3,14
"Polybius",3,1,0,31,0,4
"Thucydides",2,3,2,4,22,11
"-SUM-",8,10,4,22,6,50
"Diodorus",22,2,1,6,0,9
"Herodotus",1,27,2,1,3,7
"Plutarch",2,4,13,11,3,20
"Polybius",3,2,3,34,1,9
"Thucydides",0,7,2,4,16,13
"-SUM-",6,15,8,22,7,58
"Diodorus",22,2,1,8,1,12
"Herodotus",1,22,3,1,5,10
"Plutarch",1,2,24,2,2,7
"Polybius",3,0,3,33,0,6
"Thucydides",2,8,7,5,12,22
"-SUM-",7,12,14,16,8,57
"Diodorus",23,1,1,6,0,8
"Herodotus",1,28,0,1,2,4
"Plutarch",1,2,22,6,4,13
"Polybius",3,0,1,40,1,5
"Thucydides",0,3,2,0,22,5
"-SUM-",5,6,4,13,7,35
"Diodorus",25,0,0,6,0,6
"Herodotus",1,25,1,3,5,10
"Plutarch",1,2,15,6,6,15
"Polybius",7,1,1,35,1,10
"Thucydides",0,3,3,4,19,10
"-SUM-",9,6,5,19,12,51
"Diodorus",19,3,1,13,1,18
"Herodotus",0,24,0,2,6,8
"Plutarch",0,3,17,10,3,16
"Polybius",6,2,2,21,0,10
"Thucydides",0,10,2,6,19,18
"-SUM-",6,18,5,31,10,70
"Diodorus",16,2,0,10,1,13
"Herodotus",3,34,0,1,5,9
"Plutarch",3,0,19,3,5,11
"Polybius",3,2,0,31,0,5
"Thucydides",0,7,3,5,17,15
"-SUM-",9,11,3,19,11,53
"Diodorus",29,1,0,3,1,5
"Herodotus",1,29,2,1,7,11
"Plutarch",1,3,19,2,3,9
"Polybius",5,2,0,24,2,9
"Thucydides",0,5,2,4,24,11
"-SUM-",7,11,4,10,13,45
"Diodorus",29,1,2,7,0,10
"Herodotus",1,25,0,0,3,4
"Plutarch",1,5,13,9,6,21
"Polybius",6,0,2,30,0,8
"Thucydides",1,5,3,1,20,10
"-SUM-",9,11,7,17,9,53
"Diodorus",25,1,1,6,1,9
"Herodotus",0,35,1,1,1,3
"Plutarch",2,1,13,6,2,11
"Polybius",1,1,0,33,1,3
"Thucydides",1,10,7,1,19,19
"-SUM-",4,13,9,14,5,45
"Diodorus",20,2,1,7,0,10
"Herodotus",0,32,1,0,4,5
"Plutarch",2,4,17,4,5,15
"Polybius",5,3,1,25,1,10
"Thucydides",1,8,3,5,19,17
"-SUM-",8,17,6,16,10,57
"Diodorus",30,1,0,8,1,10
"Herodotus",2,17,3,5,2,12
"Plutarch",1,2,19,5,4,12
"Polybius",5,2,0,22,0,7
"Thucydides",3,7,2,5,24,17
"-SUM-",11,12,5,23,7,58
"Diodorus",23,2,2,12,0,16
"Herodotus",1,26,3,1,3,8
"Plutarch",5,3,16,9,3,20
"Polybius",2,0,2,24,3,7
"Thucydides",3,7,2,4,14,16
"-SUM-",11,12,9,26,9,67
"Diodorus",24,0,1,8,1,10
"Herodotus",2,23,1,1,8,12
"Plutarch",5,4,17,3,4,16
"Polybius",7,0,1,25,2,10
"Thucydides",0,11,2,7,13,20
"-SUM-",14,15,5,19,15,68
"Diodorus",19,2,1,10,0,13
"Herodotus",1,28,0,3,2,6
"Plutarch",2,4,18,11,4,21
"Polybius",4,0,5,32,0,9
"Thucydides",2,3,1,2,16,8
"-SUM-",9,9,7,26,6,57
"Diodorus",27,3,2,14,2,21
"Herodotus",0,22,1,1,4,6
"Plutarch",1,3,19,3,5,12
"Polybius",3,1,5,23,0,9
"Thucydides",1,3,2,2,23,8
"-SUM-",5,10,10,20,11,56
"Diodorus",29,2,0,9,0,11
"Herodotus",2,15,1,4,6,13
"Plutarch",1,4,24,8,5,18
"Polybius",2,1,5,23,1,9
"Thucydides",0,8,2,1,17,11
"-SUM-",5,15,8,22,12,62
"Diodorus",18,1,0,7,1,9
"Herodotus",3,21,0,3,4,10
"Plutarch",2,0,20,5,4,11
"Polybius",1,0,3,53,1,5
"Thucydides",1,8,2,2,10,13
"-SUM-",7,9,5,17,10,48
"Diodorus",17,5,0,9,0,14
"Herodotus",0,22,0,4,3,7
"Plutarch",3,2,22,8,5,18
"Polybius",4,1,1,34,0,6
"Thucydides",3,5,2,1,19,11
"-SUM-",10,13,3,22,8,56
"Diodorus",28,0,2,8,0,10
"Herodotus",2,29,1,0,2,5
"Plutarch",1,2,19,7,5,15
"Polybius",3,0,3,24,1,7
"Thucydides",2,5,3,2,21,12
"-SUM-",8,7,9,17,8,49
"Diodorus",21,4,0,9,0,13
"Herodotus",1,23,1,1,6,9
"Plutarch",3,2,17,5,5,15
"Polybius",0,0,3,34,1,4
"Thucydides",1,7,3,1,22,12
"-SUM-",5,13,7,16,12,53
"Diodorus",26,1,2,9,2,14
"Herodotus",0,32,1,2,2,5
"Plutarch",0,3,18,9,1,13
"Polybius",1,1,4,30,2,8
"Thucydides",0,7,2,1,14,10
"-SUM-",1,12,9,21,7,50
"Diodorus",22,1,0,8,1,10
"Herodotus",2,25,4,1,2,9
"Plutarch",0,3,22,4,1,8
"Polybius",5,1,1,35,1,8
"Thucydides",1,5,3,3,19,12
"-SUM-",8,10,8,16,5,47
"Diodorus",21,2,0,7,0,9
"Herodotus",0,35,1,2,3,6
"Plutarch",3,2,20,4,3,12
"Polybius",5,0,4,27,0,9
"Thucydides",1,9,4,1,16,15
"-SUM-",9,13,9,14,6,51
"Diodorus",25,2,0,10,1,13
"Herodotus",1,26,0,5,5,11
"Plutarch",3,4,17,4,1,12
"Polybius",4,1,1,26,1,7
"Thucydides",1,16,3,3,10,23
"-SUM-",9,23,4,22,8,66
"Diodorus",26,1,2,10,0,13
"Herodotus",0,21,3,2,5,10
"Plutarch",1,2,18,5,4,12
"Polybius",2,0,2,31,1,5
"Thucydides",0,7,7,1,19,15
"-SUM-",3,10,14,18,10,55
"Diodorus",22,0,0,11,1,12
"Herodotus",0,27,0,2,1,3
"Plutarch",5,2,20,6,4,17
"Polybius",1,0,1,23,0,2
"Thucydides",3,6,4,2,29,15
"-SUM-",9,8,5,21,6,49
"Diodorus",26,1,1,14,1,17
"Herodotus",1,21,0,5,1,7
"Plutarch",2,1,23,3,4,10
"Polybius",3,0,1,30,1,5
"Thucydides",0,9,2,5,15,16
"-SUM-",6,11,4,27,7,55
"Diodorus",19,2,2,8,0,12
"Herodotus",1,25,4,3,4,12
"Plutarch",2,4,21,6,3,15
"Polybius",2,1,2,30,1,6
"Thucydides",2,7,3,3,15,15
"-SUM-",7,14,11,20,8,60
"Diodorus",18,0,0,13,1,14
"Herodotus",2,20,2,1,5,10
"Plutarch",2,3,21,5,4,14
"Polybius",4,2,0,37,1,7
"Thucydides",0,7,1,3,18,11
"-SUM-",8,12,3,22,11,56
"Diodorus",21,2,2,8,0,12
"Herodotus",0,24,3,2,4,9
"Plutarch",4,3,23,4,0,11
"Polybius",4,1,1,22,3,9
"Thucydides",1,5,4,3,26,13
"-SUM-",9,11,10,17,7,54
"Diodorus",26,1,1,10,2,14
"Herodotus",2,25,0,2,1,5
"Plutarch",2,1,26,7,5,15
"Polybius",0,0,0,32,1,1
"Thucydides",2,7,1,1,15,11
"-SUM-",6,9,2,20,9,46
"Diodorus",24,3,1,12,1,17
"Herodotus",0,19,0,6,3,9
"Plutarch",2,2,21,7,2,13
"Polybius",1,0,1,34,0,2
"Thucydides",2,4,4,2,19,12
"-SUM-",5,9,6,27,6,53
"Diodorus",19,3,2,11,1,17
"Herodotus",0,29,0,2,4,6
"Plutarch",2,2,18,3,4,11
"Polybius",4,1,1,27,0,6
"Thucydides",3,4,3,6,21,16
"-SUM-",9,10,6,22,9,56
"Diodorus",27,0,1,10,1,12
"Herodotus",3,30,0,3,1,7
"Plutarch",2,3,21,8,3,16
"Polybius",1,0,2,22,0,3
"Thucydides",3,5,3,1,20,12
"-SUM-",9,8,6,22,5,50
"Diodorus",30,1,0,5,0,6
"Herodotus",0,31,2,2,1,5
"Plutarch",4,1,20,5,2,12
"Polybius",2,1,0,31,0,3
"Thucydides",1,5,4,5,17,15
"-SUM-",7,8,6,17,3,41
"Diodorus",16,2,0,14,2,18
"Herodotus",1,20,1,4,3,9
"Plutarch",3,2,17,7,1,13
"Polybius",6,4,2,32,0,12
"Thucydides",2,8,3,3,17,16
"-SUM-",12,16,6,28,6,68
"Diodorus",19,2,1,9,1,13
"Herodotus",1,31,1,2,5,9
"Plutarch",1,1,25,3,3,8
"Polybius",4,2,0,30,0,6
"Thucydides",1,6,2,4,16,13
"-SUM-",7,11,4,18,9,49
"Diodorus",27,0,1,7,2,10
"Herodotus",1,25,4,2,6,13
"Plutarch",1,2,15,5,5,13
"Polybius",2,2,2,35,0,6
"Thucydides",2,5,2,1,16,10
"-SUM-",6,9,9,15,13,52
"Diodorus",17,1,1,15,1,18
"Herodotus",1,25,0,1,3,5
"Plutarch",2,5,18,3,3,13
"Polybius",4,0,5,31,1,10
"Thucydides",1,9,5,2,16,17
"-SUM-",8,15,11,21,8,63
"Diodorus",26,2,1,12,0,15
"Herodotus",3,20,3,3,0,9
"Plutarch",0,4,22,5,1,10
"Polybius",2,2,1,24,2,7
"Thucydides",1,10,3,2,21,16
"-SUM-",6,18,8,22,3,57
"Diodorus",14,3,1,12,0,16
"Herodotus",1,24,1,2,3,7
"Plutarch",1,2,17,8,3,14
"Polybius",3,0,4,38,0,7
"Thucydides",2,8,1,0,22,11
"-SUM-",7,13,7,22,6,55
"Diodorus",19,0,2,14,0,16
"Herodotus",0,25,2,1,5,8
"Plutarch",1,2,24,6,5,14
"Polybius",5,0,1,34,1,7
"Thucydides",1,6,1,4,11,12
"-SUM-",7,8,6,25,11,57
"Diodorus",17,1,1,4,0,6
"Herodotus",2,29,1,0,6,9
"Plutarch",2,6,20,3,2,13
"Polybius",2,0,1,35,2,5
"Thucydides",1,4,5,4,22,14
"-SUM-",7,11,8,11,10,47
"Diodorus",28,0,0,7,2,9
"Herodotus",0,24,2,0,3,5
"Plutarch",5,0,16,10,2,17
"Polybius",2,4,1,24,0,7
"Thucydides",1,16,2,3,18,22
"-SUM-",8,20,5,20,7,60
"Diodorus",20,0,0,13,1,14
"Herodotus",2,26,1,3,3,9
"Plutarch",0,1,27,6,3,10
"Polybius",2,0,2,31,1,5
"Thucydides",0,4,1,4,19,9
"-SUM-",4,5,4,26,8,47
"Diodorus",18,1,1,10,1,13
"Herodotus",2,21,1,1,5,9
"Plutarch",1,3,17,7,4,15
"Polybius",6,0,2,42,1,9
"Thucydides",1,3,1,2,19,7
"-SUM-",10,7,5,20,11,53
"Diodorus",25,1,0,12,1,14
"Herodotus",1,25,3,1,3,8
"Plutarch",1,5,13,7,1,14
"Polybius",2,0,0,32,2,4
"Thucydides",2,8,2,4,19,16
"-SUM-",6,14,5,24,7,56
"Diodorus",14,0,0,9,0,9
"Herodotus",2,31,1,3,3,9
"Plutarch",2,3,20,8,6,19
"Polybius",3,0,2,26,2,7
"Thucydides",4,5,4,4,18,17
"-SUM-",11,8,7,24,11,61
"Diodorus",17,1,0,9,0,10
"Herodotus",0,27,1,0,5,6
"Plutarch",0,6,17,12,1,19
"Polybius",4,0,0,26,3,7
"Thucydides",2,10,0,5,24,17
"-SUM-",6,17,1,26,9,59
"Diodorus",25,3,0,4,0,7
"Herodotus",0,16,1,1,4,6
"Plutarch",2,4,24,9,3,18
"Polybius",4,0,0,29,3,7
"Thucydides",4,9,2,2,21,17
"-SUM-",10,16,3,16,10,55
"Diodorus",23,1,0,9,1,11
"Herodotus",2,32,3,0,5,10
"Plutarch",1,6,17,4,7,18
"Polybius",3,1,1,24,2,7
"Thucydides",1,6,6,4,11,17
"-SUM-",7,14,10,17,15,63
"Diodorus",24,1,3,11,2,17
"Herodotus",1,24,0,4,2,7
"Plutarch",3,3,17,8,3,17
"Polybius",4,1,3,26,0,8
"Thucydides",2,5,0,3,20,10
"-SUM-",10,10,6,26,7,59
"Diodorus",17,0,3,7,2,12
"Herodotus",1,24,1,3,8,13
"Plutarch",1,0,19,9,5,15
"Polybius",2,0,3,30,1,6
"Thucydides",1,6,3,4,20,14
"-SUM-",5,6,10,23,16,60
"Diodorus",18,4,0,4,0,8
"Herodotus",0,23,2,3,5,10
"Plutarch",1,3,24,8,1,13
"Polybius",2,1,4,27,1,8
"Thucydides",2,9,2,5,21,18
"-SUM-",5,17,8,20,7,57
"Diodorus",27,2,1,8,0,11
"Herodotus",0,29,0,0,0,0
"Plutarch",3,4,19,6,3,16
"Polybius",1,1,0,23,1,3
"Thucydides",2,11,4,5,20,22
"-SUM-",6,18,5,19,4,52
"Diodorus",22,0,0,12,0,12
"Herodotus",3,21,3,2,2,10
"Plutarch",2,2,21,5,3,12
"Polybius",2,1,0,30,0,3
"Thucydides",2,12,2,5,18,21
"-SUM-",9,15,5,24,5,58
"Diodorus",21,2,1,8,0,11
"Herodotus",2,28,3,1,5,11
"Plutarch",0,3,20,5,1,9
"Polybius",4,0,2,34,0,6
"Thucydides",0,8,3,4,15,15
"-SUM-",6,13,9,18,6,52
"Diodorus",18,1,1,7,0,9
"Herodotus",0,26,0,0,3,3
"Plutarch",5,1,16,10,8,24
"Polybius",6,2,3,28,0,11
"Thucydides",1,7,5,3,19,16
"-SUM-",12,11,9,20,11,63
"Diodorus",15,4,2,6,0,12
"Herodotus",0,31,0,2,5,7
"Plutarch",1,2,20,7,1,11
"Polybius",4,0,0,30,0,4
"Thucydides",3,6,3,8,20,20
"-SUM-",8,12,5,23,6,54
"Diodorus",32,2,0,7,1,10
"Herodotus",5,23,1,2,4,12
"Plutarch",2,5,16,4,2,13
"Polybius",6,0,4,28,2,12
"Thucydides",0,6,1,2,15,9
"-SUM-",13,13,6,15,9,56
"Diodorus",15,4,0,7,0,11
"Herodotus",3,28,1,0,7,11
"Plutarch",1,2,26,5,4,12
"Polybius",0,1,0,26,1,2
"Thucydides",2,9,4,5,19,20
"-SUM-",6,16,5,17,12,56
"Diodorus",21,1,3,8,0,12
"Herodotus",0,33,2,1,4,7
"Plutarch",1,2,18,5,1,9
"Polybius",5,0,2,26,2,9
"Thucydides",1,6,3,4,21,14
"-SUM-",7,9,10,18,7,51
"Diodorus",27,1,2,8,0,11
"Herodotus",1,25,2,3,4,10
"Plutarch",3,3,25,7,2,15
"Polybius",2,1,1,20,1,5
"Thucydides",0,6,3,2,21,11
"-SUM-",6,11,8,20,7,52
"Diodorus",22,2,0,10,0,12
"Herodotus",3,25,1,1,2,7
"Plutarch",1,4,27,5,4,14
"Polybius",4,1,0,24,0,5
"Thucydides",1,7,2,4,20,14
"-SUM-",9,14,3,20,6,52
"Diodorus",20,1,0,10,1,12
"Herodotus",1,36,1,1,5,8
"Plutarch",6,1,13,8,2,17
"Polybius",1,2,0,28,3,6
"Thucydides",3,8,4,5,10,20
"-SUM-",11,12,5,24,11,63
"Diodorus",21,1,0,9,0,10
"Herodotus",1,22,0,3,9,13
"Plutarch",2,8,15,7,4,21
"Polybius",5,3,1,25,0,9
"Thucydides",1,5,2,3,23,11
"-SUM-",9,17,3,22,13,64
"Diodorus",27,1,0,9,1,11
"Herodotus",1,19,1,1,3,6
"Plutarch",1,5,24,5,7,18
"Polybius",5,1,1,23,0,7
"Thucydides",0,4,3,1,27,8
"-SUM-",7,11,5,16,11,50
"Diodorus",24,0,0,15,1,16
"Herodotus",1,27,0,1,5,7
"Plutarch",2,3,23,4,3,12
"Polybius",6,1,4,26,0,11
"Thucydides",1,5,1,1,16,8
"-SUM-",10,9,5,21,9,54
"Diodorus",22,0,2,12,1,15
"Herodotus",0,21,3,1,3,7
"Plutarch",4,5,19,5,2,16
"Polybius",2,1,0,28,0,3
"Thucydides",2,8,1,6,22,17
"-SUM-",8,14,6,24,6,58
"Diodorus",18,4,0,11,0,15
"Herodotus",1,21,3,3,4,11
"Plutarch",4,3,21,4,4,15
"Polybius",3,1,2,28,0,6
"Thucydides",3,8,1,4,19,16
"-SUM-",11,16,6,22,8,63
"Diodorus",19,3,2,8,0,13
"Herodotus",3,29,0,3,1,7
