"","Diodorus","Herodotus","Plutarch","Polybius","Thucydides","-SUM-"
"Thucydides",1,2,0,1,16,4
"-SUM-",2,4,0,3,1,10
"Diodorus",10,0,0,1,0,1
"Herodotus",1,15,1,0,1,3
"Plutarch",1,0,12,1,1,3
"Polybius",0,0,1,12,0,1
"Thucydides",1,0,0,0,12,1
"-SUM-",3,0,2,2,2,9
"Diodorus",16,1,0,0,1,2
"Herodotus",0,13,1,0,1,2
"Plutarch",1,1,8,1,0,3
"Polybius",1,0,0,14,1,2
"Thucydides",0,1,1,0,8,2
"-SUM-",2,3,2,1,3,11
"Diodorus",12,0,0,1,0,1
"Herodotus",1,11,0,0,1,2
"Plutarch",0,1,17,0,0,1
"Polybius",0,0,0,13,0,0
"Thucydides",1,0,0,0,12,1
"-SUM-",2,1,0,1,1,5
"Diodorus",16,0,0,2,0,2
"Herodotus",0,10,0,0,2,2
"Plutarch",0,2,11,0,1,3
"Polybius",0,0,0,13,1,1
"Thucydides",0,1,1,1,9,3
"-SUM-",0,3,1,3,4,11
"Diodorus",13,0,0,1,0,1
"Herodotus",0,16,0,0,0,0
"Plutarch",1,2,10,0,2,5
"Polybius",0,0,0,10,1,1
"Thucydides",1,2,0,2,9,5
"-SUM-",2,4,0,3,3,12
"Diodorus",11,0,0,3,0,3
"Herodotus",0,9,0,0,2,2
"Plutarch",0,1,11,1,0,2
"Polybius",1,0,0,15,0,1
"Thucydides",3,1,0,2,10,6
"-SUM-",4,2,0,6,2,14
"Diodorus",10,0,0,1,0,1
"Herodotus",0,12,0,0,1,1
"Plutarch",0,2,9,2,0,4
"Polybius",0,0,1,20,0,1
"Thucydides",1,1,0,1,9,3
"-SUM-",1,3,1,4,1,10
"Diodorus",10,0,0,3,0,3
"Herodotus",0,7,1,0,0,1
"Plutarch",0,0,16,2,0,2
"Polybius",1,0,0,19,0,1
"Thucydides",1,1,0,0,9,2
"-SUM-",2,1,1,5,0,9
"Diodorus",13,0,1,2,0,3
"Herodotus",0,8,0,0,0,0
"Plutarch",1,0,11,5,1,7
"Polybius",0,0,0,16,1,1
"Thucydides",1,0,0,0,10,1
"-SUM-",2,0,1,7,2,12
"Diodorus",15,0,0,2,0,2
"Herodotus",0,13,0,0,3,3
"Plutarch",0,0,9,1,1,2
"Polybius",0,0,0,12,0,0
"Thucydides",1,1,1,1,10,4
"-SUM-",1,1,1,4,4,11
"Diodorus",14,0,0,3,0,3
"Herodotus",0,10,0,0,0,0
"Plutarch",0,0,12,1,0,1
"Polybius",0,0,0,15,1,1
"Thucydides",1,3,0,2,8,6
"-SUM-",1,3,0,6,1,11
"Diodorus",8,0,0,0,1,1
"Herodotus",0,14,1,0,1,2
"Plutarch",1,0,11,4,0,5
"Polybius",0,0,0,16,0,0
"Thucydides",0,0,0,0,13,0
"-SUM-",1,0,1,4,2,8
"Diodorus",13,0,0,3,0,3
"Herodotus",1,13,0,1,0,2
"Plutarch",0,0,9,2,2,4
"Polybius",0,0,1,13,1,2
"Thucydides",0,1,0,0,10,1
"-SUM-",1,1,1,6,3,12
"Diodorus",12,0,0,2,0,2
"Herodotus",0,10,0,1,3,4
"Plutarch",0,1,10,1,0,2
"Polybius",0,0,2,11,0,2
"Thucydides",1,1,1,1,13,4
"-SUM-",1,2,3,5,3,14
"Diodorus",15,0,0,3,1,4
"Herodotus",0,13,0,0,0,0
"Plutarch",0,1,6,3,0,4
"Polybius",2,1,0,15,0,3
"Thucydides",0,2,0,0,8,2
"-SUM-",2,4,0,6,1,13
"Diodorus",10,0,0,3,0,3
"Herodotus",1,10,0,0,2,3
"Plutarch",1,1,14,0,1,3
"Polybius",0,0,2,13,0,2
"Thucydides",0,0,0,2,10,2
"-SUM-",2,1,2,5,3,13
"Diodorus",10,1,0,2,0,3
"Herodotus",0,16,1,0,1,2
"Plutarch",0,0,8,1,0,1
"Polybius",0,0,0,14,0,0
"Thucydides",2,1,0,2,11,5
"-SUM-",2,2,1,5,1,11
"Diodorus",11,0,0,1,0,1
"Herodotus",2,17,0,0,0,2
"Plutarch",2,1,7,1,0,4
"Polybius",0,0,0,17,0,0
"Thucydides",1,2,1,0,7,4
"-SUM-",5,3,1,2,0,11
"Diodorus",12,0,0,2,0,2
"Herodotus",0,8,1,1,2,4
"Plutarch",0,0,8,0,0,0
"Polybius",0,0,0,22,0,0
"Thucydides",0,1,0,1,12,2
"-SUM-",0,1,1,4,2,8
"Diodorus",10,0,0,4,0,4
"Herodotus",0,17,0,0,1,1
"Plutarch",1,0,10,1,0,2
"Polybius",1,0,0,10,1,2
"Thucydides",0,2,0,0,12,2
"-SUM-",2,2,0,5,2,11
"Diodorus",11,0,0,3,0,3
"Herodotus",0,16,0,0,0,0
"Plutarch",0,0,10,1,0,1
"Polybius",1,0,0,18,0,1
"Thucydides",0,0,1,1,8,2
"-SUM-",1,0,1,5,0,7
"Diodorus",11,0,0,2,1,3
"Herodotus",0,11,0,0,1,1
"Plutarch",0,0,14,0,1,1
"Polybius",0,0,0,14,0,0
"Thucydides",0,1,0,1,13,2
"-SUM-",0,1,0,3,3,7
"Diodorus",11,0,0,3,1,4
"Herodotus",0,9,0,0,2,2
"Plutarch",1,0,15,2,0,3
"Polybius",0,0,0,14,0,0
"Thucydides",0,2,0,1,9,3
"-SUM-",1,2,0,6,3,12
"Diodorus",11,0,0,1,0,1
"Herodotus",0,17,0,0,1,1
"Plutarch",0,1,10,3,0,4
"Polybius",0,0,1,10,1,2
"Thucydides",1,1,1,0,11,3
"-SUM-",1,2,2,4,2,11
"Diodorus",18,0,0,2,0,2
"Herodotus",0,8,1,0,0,1
"Plutarch",0,2,10,1,0,3
"Polybius",0,1,0,17,0,1
"Thucydides",0,1,0,1,8,2
"-SUM-",0,4,1,4,0,9
"Diodorus",13,0,0,1,0,1
"Herodotus",0,11,0,0,2,2
"Plutarch",0,2,18,0,0,2
"Polybius",0,0,0,10,0,0
"Thucydides",1,2,1,1,8,5
"-SUM-",1,4,1,2,2,10
"Diodorus",14,0,0,2,0,2
"Herodotus",0,12,0,0,0,0
"Plutarch",0,2,7,0,2,4
"Polybius",0,0,0,18,0,0
"Thucydides",0,2,0,2,9,4
"-SUM-",0,4,0,4,2,10
"Diodorus",9,1,0,3,0,4
"Herodotus",0,13,1,0,1,2
"Plutarch",0,0,11,0,1,1
"Polybius",1,0,0,14,1,2
"Thucydides",0,3,1,1,9,5
"-SUM-",1,4,2,4,3,14
"Diodorus",10,0,0,1,1,2
"Herodotus",0,16,1,0,0,1
"Plutarch",0,1,7,0,0,1
"Polybius",0,0,0,11,0,0
"Thucydides",1,2,2,2,15,7
"-SUM-",1,3,3,3,1,11
"Diodorus",19,0,0,1,0,1
"Herodotus",0,9,0,0,1,1
"Plutarch",1,0,9,2,0,3
"Polybius",0,0,0,13,1,1
"Thucydides",0,0,0,1,13,1
"-SUM-",1,0,0,4,2,7
"Diodorus",13,0,0,0,0,0
"Herodotus",0,15,0,0,2,2
"Plutarch",0,1,9,1,1,3
"Polybius",1,0,0,9,0,1
"Thucydides",0,3,3,3,9,9
"-SUM-",1,4,3,4,3,15
"Diodorus",15,0,0,1,1,2
"Herodotus",0,9,0,0,1,1
"Plutarch",0,0,11,0,0,0
"Polybius",0,0,0,16,0,0
"Thucydides",0,2,1,2,11,5
"-SUM-",0,2,1,3,2,8
"Diodorus",9,0,0,0,1,1
"Herodotus",0,12,1,0,1,2
"Plutarch",1,2,12,1,1,5
"Polybius",0,0,0,18,0,0
"Thucydides",0,1,0,1,9,2
"-SUM-",1,3,1,2,3,10
"Diodorus",17,0,0,1,0,1
"Herodotus",0,7,0,0,1,1
"Plutarch",1,2,6,1,0,4
"Polybius",0,0,0,12,1,1
"Thucydides",0,4,2,2,13,8
"-SUM-",1,6,2,4,2,15
"Diodorus",10,0,0,3,0,3
"Herodotus",0,11,0,0,0,0
"Plutarch",0,0,15,0,2,2
"Polybius",0,0,1,13,1,2
"Thucydides",1,2,0,1,10,4
"-SUM-",1,2,1,4,3,11
"Diodorus",8,0,0,2,0,2
"Herodotus",0,12,0,0,3,3
"Plutarch",0,2,12,1,1,4
"Polybius",2,0,0,12,0,2
"Thucydides",1,1,2,2,9,6
"-SUM-",3,3,2,5,4,17
"Diodorus",10,0,0,3,0,3
"Herodotus",0,10,0,0,2,2
"Plutarch",0,0,11,1,0,1
"Polybius",0,0,1,16,0,1
"Thucydides",1,1,1,1,12,4
"-SUM-",1,1,2,5,2,11
"Diodorus",10,0,0,0,1,1
"Herodotus",1,11,0,0,2,3
"Plutarch",0,1,18,1,1,3
"Polybius",0,0,0,8,0,0
"Thucydides",3,0,0,1,12,4
"-SUM-",4,1,0,2,4,11
"Diodorus",16,0,0,4,1,5
"Herodotus",0,15,0,0,0,0
"Plutarch",0,1,10,1,0,2
"Polybius",0,0,0,12,0,0
"Thucydides",0,2,1,1,6,4
"-SUM-",0,3,1,6,1,11
"Diodorus",10,0,0,1,0,1
"Herodotus",0,11,0,0,1,1
"Plutarch",1,2,15,1,1,5
"Polybius",1,0,0,13,0,1
"Thucydides",0,2,1,1,9,4
"-SUM-",2,4,1,3,2,12
"Diodorus",15,0,0,3,1,4
"Herodotus",0,13,0,0,2,2
"Plutarch",1,1,10,0,0,2
"Polybius",1,0,0,9,0,1
"Thucydides",0,3,2,0,9,5
"-SUM-",2,4,2,3,3,14
"Diodorus",13,0,0,0,0,0
"Herodotus",0,16,0,0,2,2
"Plutarch",1,2,8,1,1,5
"Polybius",0,0,0,12,0,0
"Thucydides",0,2,2,0,10,4
"-SUM-",1,4,2,1,3,11
"Diodorus",10,0,0,3,0,3
"Herodotus",1,16,0,0,2,3
"Plutarch",1,0,10,0,0,1
"Polybius",0,0,0,10,0,0
"Thucydides",0,4,0,3,10,7
"-SUM-",2,4,0,6,2,14
"Diodorus",11,0,0,2,1,3
"Herodotus",0,15,0,0,0,0
"Plutarch",1,0,11,1,1,3
"Polybius",0,0,0,12,0,0
"Thucydides",1,4,0,2,8,7
"-SUM-",2,4,0,5,2,13
"Diodorus",18,0,0,1,0,1
"Herodotus",0,13,1,0,2,3
"Plutarch",2,0,6,2,1,5
"Polybius",0,0,0,11,2,2
"Thucydides",0,1,1,0,9,2
"-SUM-",2,1,2,3,5,13
"Diodorus",11,0,0,1,0,1
"Herodotus",0,17,0,0,1,1
"Plutarch",0,1,9,1,1,3
"Polybius",1,0,0,16,0,1
"Thucydides",0,1,0,0,10,1
"-SUM-",1,2,0,2,2,7
"Diodorus",15,0,0,1,0,1
"Herodotus",0,13,1,1,0,2
"Plutarch",1,1,10,0,0,2
"Polybius",1,0,0,16,0,1
"Thucydides",2,0,0,1,7,3
"-SUM-",4,1,1,3,0,9
"Diodorus",10,0,0,0,0,0
"Herodotus",0,10,0,0,0,0
"Plutarch",1,0,15,2,1,4
"Polybius",0,0,0,14,0,0
"Thucydides",0,1,1,2,13,4
"-SUM-",1,1,1,4,1,8
"Diodorus",15,0,0,3,0,3
"Herodotus",0,12,0,0,1,1
"Plutarch",2,1,9,4,1,8
"Polybius",0,0,0,12,0,0
"Thucydides",0,1,1,2,6,4
"-SUM-",2,2,1,9,2,16
"Diodorus",9,0,0,0,0,0
"Herodotus",0,11,2,0,3,5
"Plutarch",0,1,10,0,1,2
"Polybius",0,0,0,17,1,1
"Thucydides",2,1,0,1,11,4
"-SUM-",2,2,2,1,5,12
"Diodorus",15,0,0,2,2,4
"Herodotus",0,11,0,0,1,1
"Plutarch",2,0,5,1,0,3
"Polybius",0,0,0,17,0,0
"Thucydides",1,5,1,0,7,7
"-SUM-",3,5,1,3,3,15
"Diodorus",9,0,0,4,0,4
"Herodotus",0,15,1,0,0,1
"Plutarch",0,1,14,1,1,3
"Polybius",1,0,0,17,0,1
"Thucydides",0,1,0,1,4,2
"-SUM-",1,2,1,6,1,11
"Diodorus",15,0,0,2,0,2
"Herodotus",0,10,0,0,0,0
"Plutarch",0,2,10,0,2,4
"Polybius",0,0,0,16,0,0
"Thucydides",1,2,0,2,8,5
"-SUM-",1,4,0,4,2,11
"Diodorus",13,0,0,5,0,5
"Herodotus",0,10,0,2,2,4
"Plutarch",0,1,13,1,0,2
"Polybius",0,0,0,10,0,0
"Thucydides",0,2,0,0,11,2
"-SUM-",0,3,0,8,2,13
"Diodorus",12,0,0,4,0,4
"Herodotus",0,8,1,1,1,3
"Plutarch",1,0,11,2,2,5
"Polybius",0,0,1,15,0,1
"Thucydides",0,0,1,0,10,1
"-SUM-",1,0,3,7,3,14
"Diodorus",11,0,0,4,0,4
"Herodotus",0,8,0,0,2,2
"Plutarch",0,2,9,2,1,5
"Polybius",0,0,0,14,0,0
"Thucydides",0,2,0,3,12,5
"-SUM-",0,4,0,9,3,16
"Diodorus",12,1,0,2,0,3
"Herodotus",1,9,0,1,0,2
"Plutarch",2,2,11,0,2,6
"Polybius",0,0,0,13,0,0
"Thucydides",0,0,0,1,13,1
"-SUM-",3,3,0,4,2,12
"Diodorus",6,1,0,1,0,2
"Herodotus",0,11,0,0,0,0
"Plutarch",1,0,17,1,2,4
"Polybius",0,0,1,12,0,1
"Thucydides",0,3,0,1,13,4
"-SUM-",1,4,1,3,2,11
"Diodorus",7,0,0,3,0,3
"Herodotus",0,14,0,0,0,0
"Plutarch",0,2,16,0,0,2
"Polybius",1,0,1,15,0,2
"Thucydides",0,0,0,0,11,0
"-SUM-",1,2,1,3,0,7
"Diodorus",9,1,0,3,1,5
"Herodotus",0,23,0,0,0,0
"Plutarch",0,0,8,2,1,3
"Polybius",1,0,0,10,0,1
"Thucydides",0,1,1,0,9,2
"-SUM-",1,2,1,5,2,11
"Diodorus",10,0,0,3,0,3
"Herodotus",0,9,1,1,1,3
"Plutarch",1,2,8,3,0,6
"Polybius",0,0,0,12,0,0
"Thucydides",0,3,1,2,13,6
"-SUM-",1,5,2,9,1,18
"Diodorus",14,1,0,5,1,7
"Herodotus",0,13,1,0,2,3
"Plutarch",0,2,7,0,0,2
"Polybius",0,0,0,14,0,0
"Thucydides",0,0,1,0,9,1
"-SUM-",0,3,2,5,3,13
"Diodorus",12,0,0,1,1,2
"Herodotus",1,13,2,0,0,3
"Plutarch",2,1,11,4,1,8
"Polybius",1,0,0,9,0,1
"Thucydides",0,0,1,0,10,1
"-SUM-",4,1,3,5,2,15
"Diodorus",9,0,0,2,0,2
"Herodotus",0,18,1,0,3,4
"Plutarch",0,0,10,2,0,2
"Polybius",1,0,0,16,0,1
"Thucydides",0,0,0,0,8,0
"-SUM-",1,0,1,4,3,9
"Diodorus",16,0,0,4,0,4
"Herodotus",0,12,0,0,2,2
"Plutarch",1,1,13,1,1,4
"Polybius",1,0,0,9,0,1
"Thucydides",0,0,0,0,9,0
"-SUM-",2,1,0,5,3,11
"Diodorus",14,0,0,1,1,2
"Herodotus",0,16,0,0,1,1
"Plutarch",0,1,9,2,0,3
"Polybius",0,0,0,10,0,0
"Thucydides",1,1,0,2,11,4
"-SUM-",1,2,0,5,2,10
"Diodorus",10,0,0,3,0,3
"Herodotus",2,10,1,1,2,6
"Plutarch",0,1,12,0,2,3
"Polybius",0,0,0,18,0,0
"Thucydides",0,1,0,3,4,4
"-SUM-",2,2,1,7,4,16
"Diodorus",11,0,0,1,0,1
"Herodotus",0,12,2,0,2,4
"Plutarch",0,0,14,0,1,1
"Polybius",1,1,1,8,0,3
"Thucydides",0,2,1,1,12,4
"-SUM-",1,3,4,2,3,13
"Diodorus",9,0,0,0,0,0
"Herodotus",0,10,0,0,3,3
"Plutarch",0,1,13,1,1,3
"Polybius",0,0,0,18,0,0
"Thucydides",0,4,0,3,7,7
"-SUM-",0,5,0,4,4,13
"Diodorus",12,0,0,3,1,4
"Herodotus",1,14,0,1,1,3
"Plutarch",1,1,5,0,0,2
"Polybius",2,0,0,12,0,2
"Thucydides",1,0,1,1,13,3
"-SUM-",5,1,1,5,2,14
"Diodorus",11,0,0,0,0,0
"Herodotus",0,14,0,0,0,0
"Plutarch",0,1,15,0,1,2
"Polybius",1,0,0,13,0,1
"Thucydides",1,1,0,1,11,3
"-SUM-",2,2,0,1,1,6
"Diodorus",12,0,0,2,0,2
"Herodotus",1,16,0,0,1,2
"Plutarch",0,0,11,0,2,2
"Polybius",0,0,0,10,0,0
"Thucydides",0,1,1,1,12,3
"-SUM-",1,1,1,3,3,9
"Diodorus",8,0,0,1,0,1
"Herodotus",0,13,0,0,1,1
"Plutarch",0,2,9,3,0,5
"Polybius",0,0,0,18,0,0
"Thucydides",2,3,0,1,9,6
"-SUM-",2,5,0,5,1,13
"Diodorus",7,0,0,4,0,4
"Herodotus",0,13,0,0,0,0
"Plutarch",2,1,8,1,0,4
"Polybius",0,0,0,16,0,0
"Thucydides",1,3,0,0,14,4
"-SUM-",3,4,0,5,0,12
"Diodorus",16,0,0,2,0,2
"Herodotus",0,14,0,0,0,0
"Plutarch",0,1,8,1,0,2
"Polybius",0,0,0,12,0,0
"Thucydides",0,2,0,1,13,3
"-SUM-",0,3,0,4,0,7
"Diodorus",5,0,0,1,0,1
"Herodotus",0,16,1,0,0,1
"Plutarch",1,0,10,1,0,2
"Polybius",0,0,0,15,0,0
"Thucydides",0,4,0,2,14,6
"-SUM-",1,4,1,4,0,10
"Diodorus",11,0,0,3,1,4
"Herodotus",1,17,0,0,0,1
"Plutarch",0,1,9,1,0,2
"Polybius",0,0,0,12,0,0
"Thucydides",0,1,1,1,11,3
"-SUM-",1,2,1,5,1,10
"Diodorus",11,0,0,5,0,5
"Herodotus",1,10,0,0,2,3
"Plutarch",0,1,9,2,0,3
"Polybius",1,0,0,13,0,1
"Thucydides",1,2,2,1,9,6
"-SUM-",3,3,2,8,2,18
"Diodorus",13,0,0,2,1,3
"Herodotus",1,12,0,0,3,4
"Plutarch",0,0,12,0,1,1
"Polybius",1,0,0,10,0,1
"Thucydides",0,2,0,1,11,3
"-SUM-",2,2,0,3,5,12
"Diodorus",15,0,0,2,0,2
"Herodotus",0,14,1,0,0,1
"Plutarch",0,0,13,1,0,1
"Polybius",1,1,0,10,1,3
"Thucydides",0,1,0,1,9,2
"-SUM-",1,2,1,4,1,9
"Diodorus",17,0,0,1,0,1
"Herodotus",0,15,0,0,3,3
"Plutarch",0,1,9,1,1,3
"Polybius",0,0,0,10,0,0
"Thucydides",1,0,0,0,11,1
"-SUM-",1,1,0,2,4,8
"Diodorus",14,1,0,0,0,1
"Herodotus",1,12,0,0,1,2
"Plutarch",0,0,8,2,1,3
"Polybius",0,0,0,13,1,1
"Thucydides",1,1,0,0,14,2
"-SUM-",2,2,0,2,3,9
"Diodorus",14,0,0,0,0,0
"Herodotus",0,13,0,0,0,0
"Plutarch",0,1,12,3,1,5
"Polybius",0,0,0,12,0,0
"Thucydides",1,3,1,1,8,6
"-SUM-",1,4,1,4,1,11
"Diodorus",15,0,0,2,0,2
"Herodotus",0,13,0,0,0,0
"Plutarch",0,2,10,1,0,3
"Polybius",0,0,0,13,0,0
"Thucydides",0,0,0,2,12,2
"-SUM-",0,2,0,5,0,7
"Diodorus",15,0,0,3,0,3
"Herodotus",1,11,0,0,0,1
"Plutarch",0,1,11,0,0,1
"Polybius",0,0,0,13,0,0
"Thucydides",2,1,0,1,11,4
"-SUM-",3,2,0,4,0,9
"Diodorus",13,0,0,1,1,2
"Herodotus",0,12,0,0,2,2
"Plutarch",0,0,13,0,0,0
"Polybius",0,1,0,12,1,2
"Thucydides",0,0,0,1,13,1
"-SUM-",0,1,0,2,4,7
"Diodorus",13,0,0,5,0,5
"Herodotus",0,11,0,0,0,0
"Plutarch",0,1,9,3,0,4
"Polybius",0,0,0,16,0,0
"Thucydides",0,0,0,0,12,0
"-SUM-",0,1,0,8,0,9
"Diodorus",12,0,0,2,0,2
"Herodotus",0,10,1,0,1,2
"Plutarch",0,1,16,0,1,2
"Polybius",0,0,0,12,0,0
"Thucydides",1,1,0,1,11,3
"-SUM-",1,2,1,3,2,9
"Diodorus",11,0,0,4,0,4
"Herodotus",0,11,1,0,0,1
"Plutarch",1,1,10,4,1,7
"Polybius",1,0,0,14,0,1
"Thucydides",0,1,0,1,9,2
"-SUM-",2,2,1,9,1,15
"Diodorus",14,0,0,3,0,3
"Herodotus",0,15,1,0,1,2
"Plutarch",0,0,9,3,2,5
"Polybius",0,0,0,8,0,0
"Thucydides",1,0,0,0,13,1
"-SUM-",1,0,1,6,3,11
"Diodorus",7,0,0,2,0,2
"Herodotus",0,15,0,0,0,0
"Plutarch",0,0,12,0,1,1
"Polybius",0,0,0,14,0,0
"Thucydides",0,1,1,1,16,3
"-SUM-",0,1,1,3,1,6
"Diodorus",9,1,0,2,1,4
"Herodotus",0,14,1,0,4,5
"Plutarch",0,2,5,1,0,3
"Polybius",0,0,1,17,0,1
"Thucydides",2,0,1,0,9,3
"-SUM-",2,3,3,3,5,16
"Diodorus",11,0,0,2,0,2
"Herodotus",0,15,0,0,0,0
"Plutarch",0,1,9,1,1,3
"Polybius",0,0,0,12,1,1
"Thucydides",0,4,0,0,13,4
"-SUM-",0,5,0,3,2,10
"Diodorus",9,0,0,1,1,2
"Herodotus",0,15,0,0,1,1
"Plutarch",0,0,9,1,2,3
"Polybius",0,0,0,16,0,0
"Thucydides",1,1,0,3,10,5
"-SUM-",1,1,0,5,4,11
"Diodorus",10,0,0,3,0,3
"Herodotus",0,17,1,0,3,4
"Plutarch",1,0,7,3,1,5
"Polybius",0,0,0,10,0,0
"Thucydides",1,2,0,3,8,6
"-SUM-",2,2,1,9,4,18
"Diodorus",14,0,0,2,1,3
"Herodotus",0,12,0,0,0,0
"Plutarch",1,1,9,1,1,4
"Polybius",0,0,1,16,0,1
"Thucydides",0,2,0,1,8,3
"-SUM-",1,3,1,4,2,11
"Diodorus",12,0,0,2,0,2
"Herodotus",1,18,1,0,2,4
"Plutarch",0,0,14,0,0,0
"Polybius",1,0,0,9,1,2
"Thucydides",0,1,2,3,3,6
"-SUM-",2,1,3,5,3,14
"Diodorus",12,0,0,2,0,2
"Herodotus",0,13,1,0,1,2
"Plutarch",0,1,14,1,0,2
"Polybius",0,0,0,11,1,1
"Thucydides",1,1,1,1,9,4
"-SUM-",1,2,2,4,2,11
"Diodorus",12,0,0,4,0,4
"Herodotus",0,14,0,0,2,2
"Plutarch",0,3,16,0,1,4
"Polybius",1,0,0,9,0,1
"Thucydides",0,0,0,1,7,1
"-SUM-",1,3,0,5,3,12
"Diodorus",13,0,0,1,0,1
"Herodotus",1,13,0,0,3,4
"Plutarch",0,0,6,1,2,3
"Polybius",0,0,0,15,0,0
"Thucydides",0,1,0,2,12,3
"-SUM-",1,1,0,4,5,11
"Diodorus",10,0,0,0,0,0
"Herodotus",0,7,0,0,1,1
"Plutarch",1,3,14,0,1,5
"Polybius",0,0,2,16,0,2
"Thucydides",1,1,0,2,11,4
"-SUM-",2,4,2,2,2,12
"Diodorus",13,0,0,0,0,0
"Herodotus",0,10,1,0,2,3
"Plutarch",1,0,9,0,1,2
"Polybius",0,0,0,17,0,0
"Thucydides",2,2,0,2,10,6
"-SUM-",3,2,1,2,3,11
"Diodorus",9,0,0,2,0,2
"Herodotus",0,8,1,1,1,3
"Plutarch",2,2,16,0,0,4
"Polybius",0,0,0,13,0,0
"Thucydides",1,0,0,0,14,1
"-SUM-",3,2,1,3,1,10
"Diodorus",10,0,0,1,0,1
"Herodotus",0,12,0,0,0,0
"Plutarch",1,2,13,0,0,3
"Polybius",0,0,0,16,0,0
"Thucydides",0,1,0,1,13,2
"-SUM-",1,3,0,2,0,6
"Diodorus",14,0,0,3,0,3
"Herodotus",0,13,1,0,0,1
"Plutarch",0,0,7,1,1,2
"Polybius",0,0,0,12,1,1
"Thucydides",0,4,2,0,11,6
"-SUM-",0,4,3,4,2,13
"Diodorus",15,0,0,3,1,4
"Herodotus",0,5,0,0,3,3
"Plutarch",0,0,10,1,0,1
"Polybius",0,0,0,16,0,0
"Thucydides",2,0,1,2,11,5
"-SUM-",2,0,1,6,4,13
"Diodorus",13,0,0,1,0,1
"Herodotus",0,13,0,0,1,1
"Plutarch",1,1,12,1,1,4
"Polybius",0,1,1,14,0,2
"Thucydides",0,1,0,1,8,2
"-SUM-",1,3,1,3,2,10
"Diodorus",15,0,0,2,0,2
"Herodotus",1,10,0,0,1,2
"Plutarch",0,1,11,0,1,2
"Polybius",0,0,1,12,0,1
"Thucydides",3,2,0,1,9,6
"-SUM-",4,3,1,3,2,13
"Diodorus",11,0,0,0,0,0
"Herodotus",0,10,1,0,1,2
"Plutarch",1,1,9,2,0,4
"Polybius",0,0,0,15,1,1
"Thucydides",0,3,2,0,13,5
"-SUM-",1,4,3,2,2,12
"Diodorus",13,0,0,4,0,4
"Herodotus",0,11,1,1,1,3
"Plutarch",0,0,10,0,1,1
"Polybius",1,0,1,12,0,2
"Thucydides",0,0,0,0,14,0
"-SUM-",1,0,2,5,2,10
"Diodorus",7,0,0,2,1,3
"Herodotus",0,17,0,0,0,0
"Plutarch",0,0,19,1,1,2
"Polybius",0,0,0,10,0,0
"Thucydides",1,1,1,1,8,4
"-SUM-",1,1,1,4,2,9
"Diodorus",11,1,0,3,0,4
"Herodotus",0,12,0,0,1,1
"Plutarch",1,0,14,0,0,1
"Polybius",1,0,0,17,0,1
"Thucydides",1,0,0,1,7,2
"-SUM-",3,1,0,4,1,9
"Diodorus",15,0,0,2,0,2
"Herodotus",0,12,0,0,0,0
"Plutarch",0,0,12,1,0,1
"Polybius",0,0,0,11,0,0
"Thucydides",0,5,0,0,12,5
"-SUM-",0,5,0,3,0,8
"Diodorus",8,0,0,4,0,4
"Herodotus",1,11,0,0,2,3
"Plutarch",0,2,15,0,1,3
"Polybius",0,0,1,11,1,2
"Thucydides",1,1,0,2,9,4
"-SUM-",2,3,1,6,4,16
"Diodorus",16,0,0,3,0,3
"Herodotus",0,14,1,1,1,3
"Plutarch",1,1,11,0,1,3
"Polybius",0,0,0,5,0,0
"Thucydides",1,4,0,1,9,6
"-SUM-",2,5,1,5,2,15
"Diodorus",15,0,0,1,0,1
"Herodotus",1,9,0,1,0,2
"Plutarch",2,0,15,2,1,5
"Polybius",0,0,0,11,0,0
"Thucydides",1,3,1,1,6,6
"-SUM-",4,3,1,5,1,14
"Diodorus",15,0,0,0,0,0
"Herodotus",0,15,0,0,1,1
"Plutarch",0,1,9,2,2,5
"Polybius",0,0,0,9,0,0
"Thucydides",1,1,0,1,13,3
"-SUM-",1,2,0,3,3,9
"Diodorus",14,0,0,1,0,1
"Herodotus",0,4,0,0,2,2
"Plutarch",1,3,7,2,0,6
"Polybius",1,0,0,17,2,3
"Thucydides",1,1,0,0,14,2
"-SUM-",3,4,0,3,4,14
"Diodorus",9,0,0,1,0,1
"Herodotus",0,13,0,1,2,3
"Plutarch",2,0,10,1,0,3
"Polybius",0,0,0,14,0,0
"Thucydides",0,2,1,1,13,4
"-SUM-",2,2,1,4,2,11
"Diodorus",9,0,0,2,0,2
"Herodotus",0,16,0,0,1,1
"Plutarch",0,0,8,0,0,0
"Polybius",0,0,0,17,1,1
"Thucydides",1,1,2,1,11,5
"-SUM-",1,1,2,3,2,9
"Diodorus",11,0,0,1,0,1
"Herodotus",1,9,1,0,1,3
"Plutarch",0,2,9,0,2,4
"Polybius",0,0,0,13,0,0
"Thucydides",0,1,2,2,15,5
"-SUM-",1,3,3,3,3,13
"Diodorus",10,0,0,2,0,2
"Herodotus",0,13,1,1,1,3
"Plutarch",0,0,13,3,1,4
"Polybius",4,0,0,9,0,4
"Thucydides",0,2,0,1,9,3
"-SUM-",4,2,1,7,2,16
"Diodorus",12,0,0,3,1,4
"Herodotus",0,15,0,0,1,1
"Plutarch",0,1,10,2,0,3
"Polybius",1,0,0,13,0,1
"Thucydides",0,4,0,1,6,5
"-SUM-",1,5,0,6,2,14
"Diodorus",13,1,0,0,0,1
